20120412111640,145,327,73,109,37,301,130,18,28,46,608,165,30,120,17,53,375,91,36.36,100,85.64,63.77,636
20120412111700,140,318,78,94,30,290,131,13,25,44,584,163,26,115,15,53,367,81,36.4,100,83.44,63.85,628
20120412112100,194,288,92,68,28,265,140,4,28,39,586,203,19,74,4,26,318,47,41.36,100,79.32,59.87,3292
20120412112120,165,278,70,84,28,273,138,19,18,40,564,206,18,98,15,46,347,79,41.98,100,84.71,60.27,3248
20120412112140,139,296,77,79,27,305,139,13,22,38,607,172,19,116,12,53,356,70,41.87,100,81.15,59.7,3239
20120412112200,158,298,67,101,40,247,115,12,15,38,569,156,18,94,16,47,391,88,42.09,100,81.85,57.97,3239
20120412112220,156,216,67,104,35,276,132,12,17,38,469,131,11,104,8,43,340,95,33.29,85.49,71.53,51.29,5276
20120412112240,162,293,64,105,33,284,125,14,16,30,538,131,26,119,14,43,345,79,38.12,100,80.97,58.45,3329
20120412112300,116,203,61,90,30,226,112,11,21,17,437,115,16,90,11,36,304,77,30.68,81.15,68.59,52.06,3289
20120412112320,126,314,79,113,40,317,137,20,21,37,588,173,18,133,24,52,413,99,40.06,100,81.97,60.61,9262
20120412112340,131,267,74,126,44,277,130,12,18,24,583,135,23,117,10,53,400,99,40.09,100,82.86,58.76,3234
20120412112400,130,289,64,103,28,309,136,18,20,33,588,139,13,116,16,54,363,105,40.21,100,82.73,60.27,3254
20120412112420,119,270,77,100,38,306,137,15,20,41,579,154,22,133,13,42,391,82,39.91,100,80.82,60,3285
20120412112440,105,275,79,127,44,305,145,12,13,40,556,139,17,116,14,48,387,81,39.95,100,83.67,57.31,3242
20120412112720,198,296,82,65,27,289,156,8,22,33,555,246,21,69,7,32,345,62,36.46,100,82.04,60.93,3386
20120412112740,181,273,72,103,37,315,159,15,23,44,551,196,19,104,10,56,348,65,36.44,100,84.08,59.91,3340
20120412112800,176,311,83,113,43,289,138,17,11,36,513,174,15,110,17,44,375,109,36.83,100,83.92,58.06,3348
20120412112820,152,270,73,108,39,285,125,17,22,36,555,166,25,94,19,51,365,100,36.6,100,81.89,60.56,3347
20120412112840,114,282,69,135,41,297,139,14,25,35,542,186,23,110,12,68,389,113,36.9,100,84.58,62.03,3349
20120412112900,141,280,87,110,36,331,152,18,22,31,550,170,21,124,18,59,377,96,37.31,100,84.1,62.73,3286
20120412112920,135,272,72,115,39,306,134,14,21,42,547,175,24,124,17,60,405,103,37.06,100,83.13,59.71,3323
20120412112940,108,314,103,102,31,313,138,20,24,33,536,146,24,132,15,55,377,84,36.95,100,84.3,61.02,3435
20120412113000,114,276,82,128,45,320,146,21,19,38,569,185,21,115,25,51,394,59,37.41,100,83.48,60.92,3262
20120412113020,125,288,59,119,48,306,140,14,26,30,563,163,26,123,14,65,397,98,37.46,100,82.78,62.15,3283
20120412113040,111,293,71,127,40,323,139,19,26,44,548,153,29,134,21,50,378,107,37.28,100,85.74,63.13,3277
20120412113100,116,287,87,106,34,299,142,14,23,45,583,147,18,129,12,57,349,76,37.49,100,82.22,59.69,3357
