20120412102200,52,113,32,29,11,111,50,3,6,18,203,65,7,45,5,26,153,46,10.9569230769,21,20120412102200,1528,31456,0,2,2004,2108,20120412102200,4119,94368,0,71,2132,2113,20120412102200,2992,94368,0,1,467,2030,20120412102200,2254,125828,1,58,159,351
20120412102220,51,110,32,34,10,108,44,1,11,21,211,59,13,54,1,23,132,38,11.6138509969,21,20120412102220,1418,20968,0,37,1953,2054,20120412102220,3972,94368,0,62,2079,2057,20120412102220,2933,94368,0,0,458,1983,20120412102220,2470,125828,2,70,160,348
20120412102240,46,112,34,25,9,82,37,5,8,9,236,77,5,42,3,20,156,39,11.1492063492,21,20120412102240,1547,20968,0,43,1977,2079,20120412102240,4033,94368,0,3,2103,2085,20120412102240,2950,94368,0,2,457,2000,20120412102240,2312,199228,2,50,157,342
20120412102300,35,109,27,40,15,102,55,9,9,15,236,73,9,28,7,23,169,45,10.8320079523,20,20120412102300,1576,20968,0,2,2062,2170,20120412102300,4194,62912,0,75,2195,2175,20120412102300,3085,94368,0,0,479,2088,20120412102300,2376,199228,1,45,164,360
20120412102320,36,119,23,38,11,136,61,6,5,16,249,49,8,47,7,21,147,39,10.0805500982,19,20120412102320,1633,62912,0,40,2141,2251,20120412102320,4337,62912,0,17,2279,2258,20120412102320,3150,94368,0,1,487,2166,20120412102320,2377,220200,0,84,166,364
20120412102340,35,94,30,28,12,118,57,4,13,14,235,59,15,45,6,31,162,39,11.6058174524,22,20120412102340,1548,62912,0,2,2000,2105,20120412102340,4110,62912,0,77,2129,2110,20120412102340,2955,94368,0,2,454,2019,20120412102340,2502,230684,1,34,156,336
20120412102400,33,102,28,43,15,121,46,10,7,13,219,47,5,46,8,31,150,39,11.3904465213,21,20120412102400,1500,62912,0,45,1972,2075,20120412102400,3991,62912,0,63,2099,2080,20120412102400,2984,115340,0,0,464,2001,20120412102400,2214,230684,0,98,159,350
20120412102520,115,219,55,19,8,81,49,2,21,33,303,86,23,14,1,7,141,20,13.5346700084,26,20120412102520,1973,20968,0,47,2581,2716,20120412102520,5299,73400,0,81,2748,2723,20120412102520,3796,83884,0,1,592,2611,20120412102520,3493,178256,1,46,196,441
20120412102540,89,146,27,40,15,118,66,9,17,15,317,109,17,27,4,16,170,31,12.8929440389,25,20120412102540,2039,20968,0,2,2630,2770,20120412102540,5438,73400,0,2,2801,2779,20120412102540,3811,83884,0,0,595,2650,20120412102540,3274,157284,3,58,201,436
20120412102600,64,129,33,60,25,136,58,5,13,17,299,73,14,47,11,24,189,29,12.2887438825,24,20120412102600,2023,20968,0,53,2579,2713,20120412102600,5251,73400,0,88,2745,2720,20120412102600,3765,83884,0,2,585,2607,20120412102600,3080,157284,3,53,199,435
20120412102620,70,155,37,51,18,150,79,4,12,14,322,61,12,66,3,18,192,43,13.3565416985,31,20120412102620,2047,31456,0,49,2718,2860,20120412102620,5570,73400,0,84,2894,2869,20120412102620,3990,115340,0,1,619,2745,20120412102620,3203,157284,1,91,209,459
20120412102640,53,123,34,85,28,161,73,11,8,15,256,60,9,61,8,26,182,40,11.7534468775,24,20120412102640,1697,31456,0,4,2335,2454,20120412102640,4699,73400,0,2,2483,2457,20120412102640,3498,115340,0,0,547,2371,20120412102640,2836,157284,1,90,194,417
20120412102700,70,158,32,47,12,115,56,4,9,15,260,79,7,60,4,21,160,40,12.4699738903,24,20120412102700,1854,31456,0,46,2425,2551,20120412102700,4954,73400,0,160,2581,2556,20120412102700,3552,115340,0,2,548,2454,20120412102700,2804,241172,2,83,188,409
20120412102720,60,131,37,59,24,155,75,12,11,15,279,71,14,51,10,19,203,43,11.988179669,24,20120412102720,1836,31456,0,49,2593,2729,20120412102720,5304,62912,0,77,2760,2735,20120412102720,3847,115340,0,1,600,2624,20120412102720,3073,241172,0,93,204,449
20120412102740,53,138,50,74,25,121,56,8,9,19,283,69,7,54,10,20,169,43,11.923013245,22,20120412102740,1881,31456,0,2,2507,2636,20120412102740,5088,62912,0,3,2666,2640,20120412102740,3670,115340,0,0,567,2537,20120412102740,2964,241172,0,32,196,426
20120412102800,52,154,44,41,9,147,73,10,8,18,261,93,13,55,9,29,178,39,12.7226277372,23,20120412102800,1914,31456,0,47,2433,2559,20120412102800,4947,73400,0,81,2589,2564,20120412102800,3610,115340,0,2,563,2466,20120412102800,2814,209712,0,101,195,424
20120412102820,41,160,37,48,21,116,50,10,10,15,272,83,8,46,9,21,173,39,12.5099223469,24,20120412102820,1969,20968,0,53,2526,2658,20120412102820,5177,73400,0,78,2689,2664,20120412102820,3658,115340,0,1,566,2548,20120412102820,2877,209712,0,49,191,419
20120412102840,45,145,47,63,22,123,56,9,5,18,284,90,7,49,9,19,192,38,12.3005733006,25,20120412102840,1944,31456,0,3,2523,2654,20120412102840,5103,73400,0,2,2685,2660,20120412102840,3708,94368,0,0,577,2553,20120412102840,2803,209712,0,72,197,432
20120412102900,52,143,40,48,11,122,53,8,7,16,270,84,9,65,9,18,164,51,12.4982905983,23,20120412102900,1840,31456,0,46,2397,2519,20120412102900,4804,73400,0,79,2549,2522,20120412102900,3553,94368,0,2,556,2433,20120412102900,2741,209712,1,90,196,423
20120412102920,65,143,36,41,16,134,72,8,9,23,277,82,9,37,7,24,192,51,11.4649265905,23,20120412102920,1893,41940,0,2,2534,2664,20120412102920,5140,73400,0,78,2696,2670,20120412102920,3729,94368,0,1,583,2564,20120412102920,2862,199228,0,65,200,438
20120412102940,51,126,42,40,14,112,50,5,10,20,271,79,9,48,7,20,178,58,11.7912280702,23,20120412102940,1766,41940,0,52,2346,2468,20120412102940,4780,73400,0,2,2497,2473,20120412102940,3459,94368,0,0,536,2374,20120412102940,2751,199228,0,75,185,402
20120412103000,12,22,9,5,3,28,9,1,3,5,53,14,5,17,0,7,42,11,12.2073170732,21,20120412103000,208,41940,0,24,254,267,20120412103000,520,73400,0,66,270,267,20120412103000,421,83884,0,2,58,257,20120412103000,389,199228,0,34,40,44
20120412103100,135,243,64,26,15,122,76,4,20,38,372,121,18,21,3,7,170,20,15.7308474576,33,20120412103100,2116,62912,0,54,3157,3321,20120412103100,6249,104856,0,94,3361,3332,20120412103100,4651,104856,0,1,717,3192,20120412103100,3930,157284,2,60,239,531
20120412103120,78,177,39,52,15,174,90,5,15,26,370,114,15,56,4,22,212,42,14.2058432935,31,20120412103120,2213,62912,0,2,3140,3304,20120412103120,6251,83884,28,36,3341,3312,20120412103120,4617,115340,0,0,710,3169,20120412103120,3585,157284,1,26,241,526
20120412103140,98,167,49,43,14,154,71,4,7,21,356,107,7,59,4,27,183,24,15.1627240143,34,20120412103140,2279,62912,0,58,2983,3138,20120412103140,5967,83884,3,115,3175,3147,20120412103140,4407,136312,0,2,675,3013,20120412103140,3320,157284,3,123,231,500
20120412103200,97,178,55,45,19,170,78,7,13,19,311,107,11,68,10,23,191,51,14.9256710255,31,20120412103200,2097,62912,0,56,2908,3057,20120412103200,5721,83884,4,92,3093,3064,20120412103200,4421,136312,0,1,683,2951,20120412103200,3468,157284,1,30,237,518
20120412103240,89,165,53,74,28,200,96,6,11,14,297,98,8,76,6,23,188,50,13.4824561404,28,20120412103240,2091,62912,0,54,2858,3003,20120412103240,5585,83884,0,93,3038,3007,20120412103240,4319,136312,0,2,663,2902,20120412103240,3327,167772,1,129,233,504
20120412103300,59,181,53,44,14,190,83,8,9,21,287,93,14,67,10,42,184,59,13.8582510578,28,20120412103300,2024,62912,0,52,2806,2950,20120412103300,5529,83884,0,86,2984,2954,20120412103300,4259,136312,0,1,655,2849,20120412103300,3421,167772,0,52,230,498
20120412103320,65,188,46,55,20,176,82,7,17,16,342,101,16,88,5,24,196,38,15.4365721997,32,20120412103320,2578,31456,0,2,3122,3284,20120412103320,6210,83884,5,40,3324,3295,20120412103320,4589,136312,0,0,702,3154,20120412103320,3737,167772,1,124,238,520
20120412103340,62,161,41,80,30,170,69,6,12,17,366,120,12,75,6,20,226,43,14.1635883905,30,20120412103340,2499,31456,0,55,3127,3289,20120412103340,6200,83884,21,113,3326,3298,20120412103340,4682,136312,0,2,723,3162,20120412103340,3564,146800,0,56,246,541
20120412103400,60,161,43,85,30,187,86,13,8,20,357,87,10,74,13,32,224,56,14.0569210867,29,20120412103400,2253,31456,0,67,3153,3317,20120412103400,6212,83884,0,3,3355,3323,20120412103400,4680,136312,0,1,719,3190,20120412103400,3480,146800,0,102,248,539
20120412103420,57,162,51,79,22,158,71,9,13,27,338,88,12,69,10,23,216,52,14.9128345916,31,20120412103420,2282,31456,0,2,2965,3118,20120412103420,5843,83884,0,114,3156,3125,20120412103420,4428,136312,0,0,677,3004,20120412103420,3634,146800,0,60,236,508
20120412103440,57,188,56,48,11,154,76,10,12,26,323,116,12,59,8,17,202,70,14.3480968858,28,20120412103440,2089,31456,0,56,2920,3071,20120412103440,5764,83884,0,92,3105,3076,20120412103440,4424,136312,0,2,682,2962,20120412103440,3452,167772,0,95,238,516
20120412103500,73,165,61,60,24,173,72,3,9,20,329,136,9,59,4,30,209,55,14.0851777331,30,20120412103500,2307,31456,0,53,2973,3125,20120412103500,5831,62912,0,2,3162,3130,20120412103500,4469,136312,0,1,687,3017,20120412103500,3378,167772,0,101,239,521
20120412103740,84,201,55,93,32,200,95,6,12,34,378,89,15,76,4,25,245,44,16.2126777251,37,20120412103740,2347,62912,0,64,3340,3512,20120412103740,6491,104856,0,2,3556,3520,20120412103740,4839,136312,0,0,759,3382,20120412103740,3691,167772,2,52,263,568
20120412103800,66,193,62,83,24,212,92,11,12,28,374,119,11,80,10,27,221,57,15.8002378121,33,20120412103800,2417,62912,0,3,3428,3603,20120412103800,6671,83884,0,111,3642,3609,20120412103800,5255,167772,0,2,786,3472,20120412103800,3998,188740,0,141,271,593
20120412103820,91,197,54,72,29,172,84,8,20,33,364,136,24,70,9,29,255,46,17.5558180744,42,20120412103820,2671,31456,0,62,3450,3627,20120412103820,6670,83884,0,107,3670,3634,20120412103820,5047,167772,0,0,796,3498,20120412103820,4268,188740,2,52,277,601
20120412103900,101,194,46,60,18,226,105,13,11,17,334,132,11,81,10,36,238,68,15.7771898883,35,20120412103900,2484,31456,0,2,3328,3496,20120412103900,6368,83884,24,124,3537,3498,20120412103900,4962,167772,0,2,785,3389,20120412103900,3950,188740,6,68,280,605
20120412103920,94,216,59,60,21,200,82,11,10,31,392,108,12,83,13,35,235,44,20.5879249707,52,20120412103920,2418,41940,0,59,3467,3644,20120412103920,6730,83884,0,4,3686,3652,20120412103920,5344,188740,0,0,801,3512,20120412103920,3819,188740,0,131,277,604
20120412103940,74,201,50,103,41,190,94,10,16,20,383,119,15,78,9,35,272,43,16.1391899601,38,20120412103940,2426,41940,0,2,3450,3627,20120412103940,6715,62912,0,122,3670,3635,20120412103940,5081,188740,0,1,800,3499,20120412103940,4173,188740,2,106,279,604
20120412104000,82,191,57,81,22,193,89,5,16,39,376,106,19,85,6,35,263,69,22.2277970012,66,20120412104000,2540,41940,0,74,3527,3706,20120412104000,6842,62912,0,106,3748,3710,20120412104000,5175,241172,0,1,815,3577,20120412104000,4106,199228,0,77,282,620
20120412104040,80,198,52,68,19,206,91,5,20,21,413,103,19,90,7,25,243,65,17.8092753623,39,20120412104040,2628,83884,0,2,3440,3615,20120412104040,6726,62912,0,108,3657,3621,20120412104040,5100,241172,0,2,805,3494,20120412104040,4170,199228,0,33,281,613
20120412104300,170,480,144,7,4,50,35,1,13,55,383,87,21,5,1,3,113,4,44.8464467005,62,20120412104300,3217,31456,0,4,4143,4354,20120412104300,7977,52428,0,2,4404,4362,20120412104300,5670,199228,0,0,886,4175,20120412104300,4143,157284,3,10,268,653
20120412104320,139,277,63,40,19,159,90,12,25,40,511,177,23,34,7,24,268,44,23.6495901639,56,20120412104320,2938,31456,0,79,4245,4465,20120412104320,8350,52428,0,121,4515,4479,20120412104320,6058,199228,0,1,962,4285,20120412104320,4957,157284,0,93,325,713
20120412104340,127,222,52,75,27,211,113,14,11,24,468,144,12,73,12,29,276,61,20.0051255766,46,20120412104340,2882,31456,0,77,4025,4232,20120412104340,7856,52428,0,153,4283,4245,20120412104340,5843,199228,0,1,931,4078,20120412104340,4467,251656,8,106,320,698
20120412104420,128,225,73,71,25,259,124,12,12,19,431,112,20,91,11,34,288,77,20.5939363817,49,20120412104420,2797,52428,0,72,3898,4095,20120412104420,7539,52428,0,143,4142,4102,20120412104420,5769,199228,0,1,919,3961,20120412104420,4619,251656,3,123,322,702
20120412104440,109,225,67,92,28,229,103,12,21,35,394,134,13,112,11,25,272,64,21.0837615622,54,20120412104440,2991,52428,0,70,3836,4029,20120412104440,7373,52428,0,2,4077,4035,20120412104440,5645,199228,0,0,894,3901,20120412104440,4531,251656,1,99,315,684
20120412104500,77,242,68,78,26,233,104,12,17,24,406,134,21,92,9,37,275,67,19.6711758585,42,20120412104500,2785,52428,0,4,3913,4112,20120412104500,7613,52428,0,135,4160,4119,20120412104500,5689,199228,0,2,898,3965,20120412104500,4580,178256,0,140,311,678
20120412104520,76,241,64,90,29,232,107,7,15,32,446,134,11,104,13,42,276,67,20.0976837865,46,20120412104520,2916,31456,0,70,3973,4176,20120412104520,7771,62912,0,123,4223,4187,20120412104520,5815,157284,0,1,917,4023,20120412104520,4437,178256,1,60,318,690
20120412104540,87,210,47,82,32,232,112,17,17,29,473,120,17,89,11,46,318,55,27.5225677031,86,20120412104540,2935,31456,0,75,4111,4323,20120412104540,8065,73400,65,27,4372,4337,20120412104540,5973,157284,0,0,941,4157,20120412104540,4701,178256,3,153,321,701
20120412104600,95,221,62,101,32,241,101,11,7,28,468,105,5,96,15,45,273,69,19.6572151899,44,20120412104600,2724,31456,0,2,4001,4204,20120412104600,7817,73400,2,128,4252,4212,20120412104600,5865,157284,0,2,928,4055,20120412104600,4219,178256,1,86,322,703
20120412104620,71,242,58,68,26,180,86,13,14,29,481,134,23,83,10,42,300,68,18.8952282158,42,20120412104620,2841,31456,0,72,4147,4361,20120412104620,8169,115340,0,3,4412,4375,20120412104620,5906,157284,0,0,927,4187,20120412104620,4609,157284,1,72,315,687
20120412104640,72,241,69,80,24,229,105,6,18,32,446,142,12,91,7,29,295,80,22.687057634,60,20120412104640,2717,31456,0,75,3998,4202,20120412104640,7860,115340,0,147,4250,4212,20120412104640,5838,146800,0,1,921,4050,20120412104640,4526,157284,0,102,319,693
20120412104700,90,238,58,68,31,218,109,12,15,32,434,129,16,89,9,32,272,78,20.9113989637,51,20120412104700,2794,31456,0,2,4020,4225,20120412104700,7840,115340,0,144,4272,4233,20120412104700,5842,146800,0,1,919,4073,20120412104700,4573,157284,0,91,317,693
20120412104720,103,204,62,83,24,262,119,16,14,29,428,117,17,92,19,42,314,71,22.1076388889,54,20120412104720,2970,20968,0,73,3924,4124,20120412104720,7654,115340,0,2,4170,4132,20120412104720,5802,146800,0,0,920,3981,20120412104720,4491,167772,0,118,322,700
